Nrpk;Year;Date;Releve_area;Polig_nr;Manag_impact;Nr_4digitcode;Approach;Uniq_no;Uniq_Rprog;Unipntno;Eksp_spp;Eksp_group;Mont_pnt;Eksp_str;Address;Rel_type;Status;Usage;Ul_mown;Ul_graz;Ul_aftmh;Ul_strgraz;Exp_opin;Statuslet;Luordap;Shr_score;Litt_score;Sur_score;Mos_score;Exp_score;Swrd_score;Pastr_scor;Imp_score;Str_score;Spp_scortotal;Spp_score50;Totl_score;Gr_qualit_exp;Aegoppod;Alopepra;Anthrsyl;Calamepi;Cirsiarv;Chaeraro;Dactyglo;Elytrrep;Filipulm;Heracsos;Loliuper;Lupinpol;Ranunrep;Solidcan;Taraxoff;Trifohyb;Trifomed;Agrimonia eupatoria ;Alchemilla vulgaris ;Briza media ;Campanula spp.;Carex panicea;Carlina vulgaris;Centaurea spp.;Cirsium heterophyllum;Cirsium oleraceum;Dactylorhiza spp.;Dianthus deltoides;Fragaria spp.;Galium boreale;Galium spp.;Galium verum;Geranium spp. ;Geum spp.;Hypericum spp.;Inula salicina;Knautia arvensis;Lathyrus spp., Lotus spp.;Leontodon hispidus/danubialis;Leucanthemum vulgare;Listera ovata;Lychnis flos-cuculi;Lythrum salicaria;Medicago lupulina;Melampyrum spp.;Pilosella, Hieracium species ;Pimpinella saxifraga;Plantago media;Platanthera spp.;Polygala spp.;Potentilla argentea ;Potentilla erecta;Primula veris ;Rhinanthus spp.;Scirpus sylvaticus;Sedum acre;Solidago virgaurea;Succisa pratensis;Thalictrum spp.;Thymus spp. ;Tragopogon pratensis;Trifolium dzelteniem z.;Trifolium montanum;Trollius europaeus;Valeriana officinalis;Veronica longifolia;Viscaria vulgaris 
5108;2024;20240802;12.6;7085_k;no;7085;kontr;24_7085_k_b;24_7085_k;24_7085_k_b_7;S_Rusina;Rusina;7;S_Rusina;Ligija_Razna_kontr;basic_ZP;Control;meadow;yes;no;yes;na;exp_average;k;LU;0;-15;0;-10;0;-5;na;0;-30;29;29;-1;very_bad;2;1;1;2;1;0;2;2;1;0;0;0;1;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5109;2024;20240802;12.6;7085_k;no;7085;kontr;24_7085_k_b;24_7085_k;24_7085_k_b_8;S_Rusina;Rusina;8;S_Rusina;Ligija_Razna_kontr;basic_ZP;Control;meadow;yes;no;yes;na;exp_average;k;LU;0;-15;0;-10;0;-5;na;0;-30;29;29;-1;very_bad;2;1;1;2;1;0;2;2;1;0;0;0;1;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
5110;2024;20240802;12.6;7085_k;no;7085;kontr;24_7085_k_b;24_7085_k;24_7085_k_b_9;S_Rusina;Rusina;9;S_Rusina;Ligija_Razna_kontr;basic_ZP;Control;meadow;yes;no;yes;na;exp_average;k;LU;0;-15;0;-10;0;-5;na;0;-30;29;29;-1;very_bad;2;1;1;2;1;0;2;2;1;0;0;0;1;0;2;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;2;0;2;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2421;2023;20230624;12.6;7077_2;no;7077;rez;23_7077_2_b;23_7077_2;23_7077_2_b_1;M_Medne;Medne;1;M_Medne;Janis_Malnieks;basic_ZP;Participant;meadow;na;na;no;no;na;s;DAP;0;0;0;0;-20;-5;na;-10;-35;34;34;-1;very_bad;1;0;3;0;2;0;3;3;0;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2422;2023;20230624;12.6;7077_2;no;7077;rez;23_7077_2_b;23_7077_2;23_7077_2_b_10;M_Medne;Medne;10;M_Medne;Janis_Malnieks;basic_ZP;Participant;meadow;na;na;no;no;na;s;DAP;0;0;0;0;-20;-5;na;-10;-35;34;34;-1;very_bad;1;0;3;0;2;0;3;3;0;2;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2423;2023;20230624;12.6;7077_2;no;7077;rez;23_7077_2_b;23_7077_2;23_7077_2_b_2;M_Medne;Medne;2;M_Medne;Janis_Malnieks;basic_ZP;Participant;meadow;na;na;no;no;na;s;DAP;0;0;0;0;-20;-5;na;-10;-35;34;34;-1;very_bad;1;0;3;0;2;0;3;3;0;2;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;1;0;0;0;2;0;0;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
2424;2023;20230624;12.6;7077_2;no;7077;rez;23_7077_2_b;23_7077_2;23_7077_2_b_3;M_Medne;Medne;3;M_Medne;Janis_Malnieks;basic_ZP;Participant;meadow;na;na;no;no;na;s;DAP;0;0;0;0;-20;-5;na;-10;-35;34;34;-1;very_bad;1;0;3;0;2;0;3;3;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2425;2023;20230624;12.6;7077_2;no;7077;rez;23_7077_2_b;23_7077_2;23_7077_2_b_4;M_Medne;Medne;4;M_Medne;Janis_Malnieks;basic_ZP;Participant;meadow;na;na;no;no;na;s;DAP;0;0;0;0;-20;-5;na;-10;-35;34;34;-1;very_bad;1;0;3;0;2;0;3;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
2426;2023;20230624;12.6;7077_2;no;7077;rez;23_7077_2_b;23_7077_2;23_7077_2_b_5;M_Medne;Medne;5;M_Medne;Janis_Malnieks;basic_ZP;Participant;meadow;na;na;no;no;na;s;DAP;0;0;0;0;-20;-5;na;-10;-35;34;34;-1;very_bad;1;0;3;0;2;0;3;3;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2427;2023;20230624;12.6;7077_2;no;7077;rez;23_7077_2_b;23_7077_2;23_7077_2_b_6;M_Medne;Medne;6;M_Medne;Janis_Malnieks;basic_ZP;Participant;meadow;na;na;no;no;na;s;DAP;0;0;0;0;-20;-5;na;-10;-35;34;34;-1;very_bad;1;0;3;0;2;0;3;3;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;2;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2428;2023;20230624;12.6;7077_2;no;7077;rez;23_7077_2_b;23_7077_2;23_7077_2_b_7;M_Medne;Medne;7;M_Medne;Janis_Malnieks;basic_ZP;Participant;meadow;na;na;no;no;na;s;DAP;0;0;0;0;-20;-5;na;-10;-35;34;34;-1;very_bad;1;0;3;0;2;0;3;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2429;2023;20230624;12.6;7077_2;no;7077;rez;23_7077_2_b;23_7077_2;23_7077_2_b_8;M_Medne;Medne;8;M_Medne;Janis_Malnieks;basic_ZP;Participant;meadow;na;na;no;no;na;s;DAP;0;0;0;0;-20;-5;na;-10;-35;34;34;-1;very_bad;1;0;3;0;2;0;3;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2430;2023;20230624;12.6;7077_2;no;7077;rez;23_7077_2_b;23_7077_2;23_7077_2_b_9;M_Medne;Medne;9;M_Medne;Janis_Malnieks;basic_ZP;Participant;meadow;na;na;no;no;na;s;DAP;0;0;0;0;-20;-5;na;-10;-35;34;34;-1;very_bad;1;0;3;0;2;0;3;3;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1901;2023;20230622;12.6;6967_k;no;6967;kontr;23_6967_k_b;23_6967_k;23_6967_k_b_1;S_Rusina;Rusina;1;S_Rusina;Raimonds_Ramutis_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;0;0;-5;-10;0;-5;na;0;-20;19.5;19.5;-0.5;very_bad;2;0;2;2;0;0;2;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1902;2023;20230622;12.6;6967_k;no;6967;kontr;23_6967_k_b;23_6967_k;23_6967_k_b_10;S_Rusina;Rusina;10;S_Rusina;Raimonds_Ramutis_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;0;0;-5;-10;0;-5;na;0;-20;19.5;19.5;-0.5;very_bad;2;0;2;2;0;0;2;2;0;0;0;0;0;2;0;0;0;0;2;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1903;2023;20230622;12.6;6967_k;no;6967;kontr;23_6967_k_b;23_6967_k;23_6967_k_b_2;S_Rusina;Rusina;2;S_Rusina;Raimonds_Ramutis_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;0;0;-5;-10;0;-5;na;0;-20;19.5;19.5;-0.5;very_bad;2;0;2;2;0;0;2;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1904;2023;20230622;12.6;6967_k;no;6967;kontr;23_6967_k_b;23_6967_k;23_6967_k_b_3;S_Rusina;Rusina;3;S_Rusina;Raimonds_Ramutis_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;0;0;-5;-10;0;-5;na;0;-20;19.5;19.5;-0.5;very_bad;2;0;2;2;0;0;2;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
1905;2023;20230622;12.6;6967_k;no;6967;kontr;23_6967_k_b;23_6967_k;23_6967_k_b_4;S_Rusina;Rusina;4;S_Rusina;Raimonds_Ramutis_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;0;0;-5;-10;0;-5;na;0;-20;19.5;19.5;-0.5;very_bad;2;0;2;2;0;0;2;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1906;2023;20230622;12.6;6967_k;no;6967;kontr;23_6967_k_b;23_6967_k;23_6967_k_b_5;S_Rusina;Rusina;5;S_Rusina;Raimonds_Ramutis_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;0;0;-5;-10;0;-5;na;0;-20;19.5;19.5;-0.5;very_bad;2;0;2;2;0;0;2;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1907;2023;20230622;12.6;6967_k;no;6967;kontr;23_6967_k_b;23_6967_k;23_6967_k_b_6;S_Rusina;Rusina;6;S_Rusina;Raimonds_Ramutis_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;0;0;-5;-10;0;-5;na;0;-20;19.5;19.5;-0.5;very_bad;2;0;2;2;0;0;2;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1908;2023;20230622;12.6;6967_k;no;6967;kontr;23_6967_k_b;23_6967_k;23_6967_k_b_7;S_Rusina;Rusina;7;S_Rusina;Raimonds_Ramutis_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;0;0;-5;-10;0;-5;na;0;-20;19.5;19.5;-0.5;very_bad;2;0;2;2;0;0;2;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1909;2023;20230622;12.6;6967_k;no;6967;kontr;23_6967_k_b;23_6967_k;23_6967_k_b_8;S_Rusina;Rusina;8;S_Rusina;Raimonds_Ramutis_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;0;0;-5;-10;0;-5;na;0;-20;19.5;19.5;-0.5;very_bad;2;0;2;2;0;0;2;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1910;2023;20230622;12.6;6967_k;no;6967;kontr;23_6967_k_b;23_6967_k;23_6967_k_b_9;S_Rusina;Rusina;9;S_Rusina;Raimonds_Ramutis_kontr;basic_ZP;Control;meadow;na;na;no;no;na;k;LU;0;0;-5;-10;0;-5;na;0;-20;19.5;19.5;-0.5;very_bad;2;0;2;2;0;0;2;2;0;0;0;0;0;2;0;0;0;0;2;0;2;0;1;0;0;0;0;1;0;0;2;0;0;0;1;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
471;2023;20230620;12.6;6555_2;no;6555;rez;23_6555_2_b;23_6555_2;23_6555_2_b_1;M_Udre;Udre;1;M_Udre;Auli_Auzenbaha;basic_ZP;Participant;meadow;na;na;no;no;na;s;DAP;10;0;-10;-5;-10;-5;na;0;-20;20.5;20.5;0.5;very_bad;0;0;3;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
472;2023;20230620;12.6;6555_2;no;6555;rez;23_6555_2_b;23_6555_2;23_6555_2_b_10;M_Udre;Udre;10;M_Udre;Auli_Auzenbaha;basic_ZP;Participant;meadow;na;na;no;no;na;s;DAP;10;0;-10;-5;-10;-5;na;0;-20;20.5;20.5;0.5;very_bad;0;0;3;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
473;2023;20230620;12.6;6555_2;no;6555;rez;23_6555_2_b;23_6555_2;23_6555_2_b_2;M_Udre;Udre;2;M_Udre;Auli_Auzenbaha;basic_ZP;Participant;meadow;na;na;no;no;na;s;DAP;10;0;-10;-5;-10;-5;na;0;-20;20.5;20.5;0.5;very_bad;0;0;3;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
474;2023;20230620;12.6;6555_2;no;6555;rez;23_6555_2_b;23_6555_2;23_6555_2_b_3;M_Udre;Udre;3;M_Udre;Auli_Auzenbaha;basic_ZP;Participant;meadow;na;na;no;no;na;s;DAP;10;0;-10;-5;-10;-5;na;0;-20;20.5;20.5;0.5;very_bad;0;0;3;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;2;0;1;0;0;3;0;0;0;0;0;0;2;0;0;0;2;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
475;2023;20230620;12.6;6555_2;no;6555;rez;23_6555_2_b;23_6555_2;23_6555_2_b_4;M_Udre;Udre;4;M_Udre;Auli_Auzenbaha;basic_ZP;Participant;meadow;na;na;no;no;na;s;DAP;10;0;-10;-5;-10;-5;na;0;-20;20.5;20.5;0.5;very_bad;0;0;3;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
476;2023;20230620;12.6;6555_2;no;6555;rez;23_6555_2_b;23_6555_2;23_6555_2_b_5;M_Udre;Udre;5;M_Udre;Auli_Auzenbaha;basic_ZP;Participant;meadow;na;na;no;no;na;s;DAP;10;0;-10;-5;-10;-5;na;0;-20;20.5;20.5;0.5;very_bad;0;0;3;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
477;2023;20230620;12.6;6555_2;no;6555;rez;23_6555_2_b;23_6555_2;23_6555_2_b_6;M_Udre;Udre;6;M_Udre;Auli_Auzenbaha;basic_ZP;Participant;meadow;na;na;no;no;na;s;DAP;10;0;-10;-5;-10;-5;na;0;-20;20.5;20.5;0.5;very_bad;0;0;3;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0
478;2023;20230620;12.6;6555_2;no;6555;rez;23_6555_2_b;23_6555_2;23_6555_2_b_7;M_Udre;Udre;7;M_Udre;Auli_Auzenbaha;basic_ZP;Participant;meadow;na;na;no;no;na;s;DAP;10;0;-10;-5;-10;-5;na;0;-20;20.5;20.5;0.5;very_bad;0;0;3;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
479;2023;20230620;12.6;6555_2;no;6555;rez;23_6555_2_b;23_6555_2;23_6555_2_b_8;M_Udre;Udre;8;M_Udre;Auli_Auzenbaha;basic_ZP;Participant;meadow;na;na;no;no;na;s;DAP;10;0;-10;-5;-10;-5;na;0;-20;20.5;20.5;0.5;very_bad;0;0;3;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
480;2023;20230620;12.6;6555_2;no;6555;rez;23_6555_2_b;23_6555_2;23_6555_2_b_9;M_Udre;Udre;9;M_Udre;Auli_Auzenbaha;basic_ZP;Participant;meadow;na;na;no;no;na;s;DAP;10;0;-10;-5;-10;-5;na;0;-20;20.5;20.5;0.5;very_bad;0;0;3;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15342;2025;20250613;12.6;7085_k;no;7085;kontr;25_7085_k_b;25_7085_k;25_7085_k_b_1;S. Rûsiòa;S. Rûsiòa;1;S. Rûsiòa;Ligija_Razna_kontr;basic_ZP;Control;meadow;no;no;no;;exp_good;k;LU;-5;-15;0;-15;0;-5;15;0;-40;41;41;1;very_bad;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;1;0;0;0;0;0
15343;2025;20250613;12.6;7085_k;no;7085;kontr;25_7085_k_b;25_7085_k;25_7085_k_b_10;S. Rûsiòa;S. Rûsiòa;10;S. Rûsiòa;Ligija_Razna_kontr;basic_ZP;Control;meadow;no;no;no;;exp_good;k;LU;-5;-15;0;-15;0;-5;15;0;-40;41;41;1;very_bad;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
15344;2025;20250613;12.6;7085_k;no;7085;kontr;25_7085_k_b;25_7085_k;25_7085_k_b_2;S. Rûsiòa;S. Rûsiòa;2;S. Rûsiòa;Ligija_Razna_kontr;basic_ZP;Control;meadow;no;no;no;;exp_good;k;LU;-5;-15;0;-15;0;-5;15;0;-40;41;41;1;very_bad;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;2;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15345;2025;20250613;12.6;7085_k;no;7085;kontr;25_7085_k_b;25_7085_k;25_7085_k_b_3;S. Rûsiòa;S. Rûsiòa;3;S. Rûsiòa;Ligija_Razna_kontr;basic_ZP;Control;meadow;no;no;no;;exp_good;k;LU;-5;-15;0;-15;0;-5;15;0;-40;41;41;1;very_bad;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15346;2025;20250613;12.6;7085_k;no;7085;kontr;25_7085_k_b;25_7085_k;25_7085_k_b_4;S. Rûsiòa;S. Rûsiòa;4;S. Rûsiòa;Ligija_Razna_kontr;basic_ZP;Control;meadow;no;no;no;;exp_good;k;LU;-5;-15;0;-15;0;-5;15;0;-40;41;41;1;very_bad;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15347;2025;20250613;12.6;7085_k;no;7085;kontr;25_7085_k_b;25_7085_k;25_7085_k_b_5;S. Rûsiòa;S. Rûsiòa;5;S. Rûsiòa;Ligija_Razna_kontr;basic_ZP;Control;meadow;no;no;no;;exp_good;k;LU;-5;-15;0;-15;0;-5;15;0;-40;41;41;1;very_bad;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;2;0;1;0;1;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15348;2025;20250613;12.6;7085_k;no;7085;kontr;25_7085_k_b;25_7085_k;25_7085_k_b_6;S. Rûsiòa;S. Rûsiòa;6;S. Rûsiòa;Ligija_Razna_kontr;basic_ZP;Control;meadow;no;no;no;;exp_good;k;LU;-5;-15;0;-15;0;-5;15;0;-40;41;41;1;very_bad;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0
15349;2025;20250613;12.6;7085_k;no;7085;kontr;25_7085_k_b;25_7085_k;25_7085_k_b_7;S. Rûsiòa;S. Rûsiòa;7;S. Rûsiòa;Ligija_Razna_kontr;basic_ZP;Control;meadow;no;no;no;;exp_good;k;LU;-5;-15;0;-15;0;-5;15;0;-40;41;41;1;very_bad;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15350;2025;20250613;12.6;7085_k;no;7085;kontr;25_7085_k_b;25_7085_k;25_7085_k_b_8;S. Rûsiòa;S. Rûsiòa;8;S. Rûsiòa;Ligija_Razna_kontr;basic_ZP;Control;meadow;no;no;no;;exp_good;k;LU;-5;-15;0;-15;0;-5;15;0;-40;41;41;1;very_bad;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15351;2025;20250613;12.6;7085_k;no;7085;kontr;25_7085_k_b;25_7085_k;25_7085_k_b_9;S. Rûsiòa;S. Rûsiòa;9;S. Rûsiòa;Ligija_Razna_kontr;basic_ZP;Control;meadow;no;no;no;;exp_good;k;LU;-5;-15;0;-15;0;-5;15;0;-40;41;41;1;very_bad;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4511;2024;20240625;12.6;6967_k;no;6967;kontr;24_6967_k_b;24_6967_k;24_6967_k_b_1;F_Bernert;interni;1;V_Verpeja;Raimonds_Ramutis_kontr;basic_ZP;Control;meadow;no;no;no;na;exp_average;k;LU;0;0;-5;-10;-10;0;na;0;-25;26;26;1;very_bad;1;0;0;2;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4512;2024;20240625;12.6;6967_k;no;6967;kontr;24_6967_k_b;24_6967_k;24_6967_k_b_10;F_Bernert;interni;10;V_Verpeja;Raimonds_Ramutis_kontr;basic_ZP;Control;meadow;no;no;no;na;exp_average;k;LU;0;0;-5;-10;-10;0;na;0;-25;26;26;1;very_bad;1;0;0;2;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
